Age,Overall,Min,MP,Start%,MinPerMatch,npG90,npxG90,xA90,PassLiveSCA90,GCA90,ProgReceived90,SuccDrib90,DribSCA90,Drib%,ProgDistCarry90,ProgCarries90,ProgPassDist90,ProgPass90,Switch90,PassInt90,SuccPass90,FailedPass90,Miscontrols90,Disposs90,Tackle%,DribPast90,SuccPress90,Press%,TklWon90,Recov90,Blocks90,Int90,Err90,ADWon90,AD%,Fouls90,FoulsWon90,Tch90,Att3Tch90,AttPenTch90
25,80,1496,19,0.8947368421052632,79,0,0.02406417112299465,0.012032085561497326,0.4211229946524064,0,0.12032085561497326,0.36096256684491973,0.06016042780748663,100,143.60294117647058,3.669786096256684,416.9719251336898,4.151069518716577,1.2032085561497325,1.0227272727272727,70.1470588235294,6.617647058823529,0.12032085561497326,0.06016042780748663,4.012700534759358,0.30080213903743314,3.068181818181818,2.0755347593582885,0.7219251336898395,10.106951871657753,1.8048128342245988,3.1283422459893044,0.06016042780748663,3.6096256684491976,61.9,0.7820855614973261,0.4211229946524064,84.64572192513369,4.692513368983957,0.36096256684491973
28,83,3035,34,1,89,0.08896210873146623,0.08303130148270181,0.032619439868204286,1.0082372322899507,0.2372322899505766,0.5041186161449753,0.17792421746293247,0.029654036243822075,60,166.9818780889621,5.545304777594728,409.1070840197694,4.774299835255355,2.4909390444810544,1.2454695222405272,64.11202635914333,8.451400329489292,0.26688632619439867,0.5337726523887973,1.9334431630971995,0.4744645799011532,2.728171334431631,0.928171334431631,0.8303130148270181,8.42174629324547,1.2158154859967052,1.2751235584843492,0.029654036243822075,1.986820428336079,69.1,1.2158154859967052,0.4744645799011532,80.21416803953872,9.28171334431631,1.4530477759472817
36,85,2650,32,0.875,83,0.1018867924528302,0.03056603773584906,0.00679245283018868,0.7132075471698114,0.033962264150943396,0.13584905660377358,0.13584905660377358,0,66.7,235.3924528301887,6.962264150943397,596.0037735849057,4.550943396226415,1.5622641509433963,0.9849056603773585,79.64150943396227,6.079245283018868,0.2037735849056604,0.1018867924528302,1.4943396226415095,0.47547169811320755,1.9358490566037736,1.1173584905660376,0.7811320754716982,10.426415094339623,2.207547169811321,2.207547169811321,0,2.309433962264151,68,0.44150943396226416,0.5094339622641509,93.76981132075473,2.750943396226415,0.8150943396226416
25,77,2916,34,0.9411764705882353,86,0,0.018518518518518517,0.05555555555555556,0.8950617283950618,0.154320987654321,0.0617283950617284,0.1851851851851852,0,75,133.179012345679,1.9753086419753088,445.40123456790127,2.8703703703703707,3.3950617283950617,1.6049382716049383,55.95679012345679,11.851851851851853,0.0617283950617284,0.2469135802469136,1.5432098765432098,0.4320987654320988,1.7901234567901236,1.1388888888888888,0.7098765432098766,8.858024691358025,1.2654320987654322,1.8518518518518519,0.0617283950617284,2.5925925925925926,66.1,0.5864197530864198,0.2469135802469136,74.9074074074074,2.623456790123457,1.0185185185185186
21,73,3222,36,1,90,0.0558659217877095,0.05307262569832402,0.013966480446927375,0.5027932960893855,0.0558659217877095,0.0558659217877095,0.335195530726257,0,80,141.1173184357542,2.7653631284916202,395.78212290502796,2.7653631284916202,2.3184357541899443,1.11731843575419,55.53072625698324,7.960893854748604,0.223463687150838,0.13966480446927376,1.8072625698324025,0.1675977653631285,2.5418994413407825,1.1396648044692737,0.6145251396648045,9.497206703910615,1.2849162011173185,1.6201117318435756,0,2.374301675977654,59.4,0.5307262569832403,1.0335195530726258,70.53072625698324,2.374301675977654,0.8379888268156426
31,78,1974,27,0.8518518518518519,73,0,0.02735562310030395,0.031914893617021274,0.6382978723404256,0.04559270516717325,0.2735562310030395,0.5927051671732523,0.0911854103343465,65,47.462006079027354,1.0486322188449848,129.34650455927053,1.9604863221884499,0.3191489361702128,1.094224924012158,29.954407294832826,6.018237082066869,1.094224924012158,0.8206686930091185,2.0106382978723403,0.8662613981762918,5.243161094224924,1.3358662613981762,1.5501519756838906,11.808510638297872,2.689969604863222,2.0516717325227964,0,2.5531914893617023,67.5,1.6869300911854104,1.3677811550151975,47.68996960486322,5.243161094224924,0.364741641337386
23,77,2029,23,1,88,0,0.0487925086249384,0.031049778215869885,1.0645638245441105,0.08871365204534254,0.7097092163627403,0.2661409561360276,0.04435682602267127,60,65.47067520946278,1.9073435189748644,174.10054213898474,1.7299162148841793,0.3992114342040414,0.8871365204534254,26.835879743716117,8.117299162148841,0.3992114342040414,0.3992114342040414,2.3642188270083784,0.6209955643173978,3.947757516017743,1.4859536717594874,1.153277476589453,7.141448989650074,2.129127649088221,2.129127649088221,0.1330704780680138,2.2621981271562346,58.6,0.7540660423854115,0.6209955643173978,42.4494825036964,7.318876293740759,1.2863479546574668
24,77,2134,25,0.92,85,0.08434864104967198,0.04639175257731959,0.004217432052483599,0.12652296157450796,0.04217432052483599,0.04217432052483599,0.04217432052483599,0,50,51.19962511715089,0.8856607310215557,185.31396438612933,1.6026241799437675,1.6026241799437675,0.7591377694470478,23.786316776007496,10.0796626054358,0.08434864104967198,0.3373945641986879,1.9695407685098407,0.6747891283973758,3.289597000937207,1.4254920337394563,1.0965323336457358,9.868791002811621,1.2652296157450795,1.7713214620431115,0,3.205248359887535,68.5,1.1808809746954076,0.7169634489222118,42.08997188378631,2.319587628865979,0.5904404873477038
28,80,2792,32,0.96875,87,0.09670487106017192,0.03868194842406877,0.019340974212034383,0.29011461318051573,0.032234957020057305,0.19340974212034384,0.16117478510028654,0,71.4,59.82808022922636,1.5472779369627507,227.3531518624642,2.353151862464183,1.4505730659025788,0.7091690544412608,28.882521489971346,8.316618911174785,0.22564469914040114,0.09670487106017192,1.8728510028653296,0.5802292263610315,2.9978510028653296,1.315186246418338,1.1282234957020056,10.347421203438396,1.6439828080229226,1.9985673352435531,0.06446991404011461,3.900429799426934,62.7,0.5479942693409742,0.3545845272206304,47.03080229226361,1.9663323782234956,0.9348137535816619
26,79,846,13,0.8461538461538461,65,0,0.031914893617021274,0,0.2127659574468085,0,0.425531914893617,0,0,0,60.212765957446805,0.7446808510638298,190.2127659574468,1.276595744680851,1.3829787234042552,0.6382978723404255,30.74468085106383,6.808510638297872,0.3191489361702127,0.10638297872340426,6.840425531914893,0.5319148936170213,3.1914893617021276,4.5638297872340425,1.276595744680851,9.042553191489361,2.021276595744681,1.0638297872340425,0.10638297872340426,4.042553191489362,69.1,0.9574468085106382,0.9574468085106382,47.97872340425532,2.553191489361702,1.3829787234042552
29,75,1814,21,1,86,0,0.014884233737596472,0.004961411245865491,0.3472987872105844,0.09922822491730982,0.09922822491730982,0.14884233737596472,0,100,113.81477398015436,0.9922822491730982,317.3814773980154,2.183020948180816,1.3891951488423375,0.7938257993384785,47.5303197353914,8.18632855567806,0.29768467475192945,0.14884233737596472,2.7585446527012127,0.5953693495038589,3.6714443219404633,1.8257993384785005,0.8930540242557884,12.55237045203969,1.587651598676957,1.9845644983461963,0.14884233737596472,4.564498346196252,68.1,0.9426681367144433,0.6449834619625138,65.29217199558985,1.5380374862183022,0.5953693495038589
25,77,1574,20,0.85,79,0,0.040025412960609914,0.02858958068614994,0.914866581956798,0.05717916137229988,0.8005082592121983,0.2287166454891995,0,80,40.13977128335451,1.1435832274459976,182.9161372299873,2.1156289707750955,0.8576874205844982,1.2579415501905973,30.362134688691235,8.576874205844982,0.5717916137229988,0.40025412960609913,1.9040660736975858,1.3722998729351972,5.717916137229988,1.909783989834816,1.1435832274459976,9.60609911054638,1.886912325285896,1.944091486658196,0,3.0876747141041934,53.5,1.429479034307497,0.6289707750952986,48.0304955527319,5.432020330368489,0.972045743329098
27,77,2340,28,1,84,0.11538461538461539,0.05384615384615384,0.0038461538461538464,0.23076923076923078,0,0.07692307692307693,0.34615384615384615,0,81.8,177.03846153846155,2.1538461538461537,280.5,2.6923076923076925,1.4615384615384615,1.4230769230769231,42.61538461538461,9.076923076923077,0.2692307692307692,0.46153846153846156,2.176923076923077,0.8846153846153846,5.384615384615385,1.4923076923076921,1.3461538461538463,10.576923076923077,2.3461538461538463,2.3461538461538463,0.038461538461538464,2.4615384615384617,50,1.1153846153846154,1.0384615384615385,61.65384615384615,1.9230769230769231,0.5
21,74,2055,29,0.7586206896551724,71,0.043795620437956206,0.05693430656934307,0.013138686131386862,0.5693430656934307,0.08759124087591241,0.48175182481751827,0.17518248175182483,0,66.7,101.12408759124088,1.4890510948905111,268.86131386861314,3.153284671532847,1.4014598540145986,1.3138686131386863,46.37956204379562,6.744525547445256,0.21897810218978103,0.48175182481751827,2.4525547445255476,0.9635036496350365,6.131386861313869,1.5854014598540147,1.5328467153284673,10.072992700729927,2.496350364963504,2.759124087591241,0.13138686131386862,2.0583941605839415,56.6,1.27007299270073,0.43795620437956206,63.63503649635037,4.1605839416058394,0.6569343065693432
26,76,2123,28,0.8214285714285714,76,0,0,0.008478568064060292,0.6782854451248234,0.04239284032030146,0.04239284032030146,0.25435704192180875,0,75,124.6349505416863,2.5435704192180877,335.45454545454544,2.5011775788977864,0.9750353273669335,0.9326424870466321,57.35751295336787,5.171926519076778,0.16957136128120584,0.08478568064060292,2.119642016015073,0.6782854451248234,2.289213377296279,1.3311351860574658,0.5087140838436175,8.944889307583608,2.03485633537447,1.2717852096090438,0.08478568064060292,1.9076778144135658,54.2,0.7206782854451248,0.3815355628827131,71.09279321714556,2.585963259538389,0.25435704192180875
33,80,1348,18,0.8888888888888888,75,0.06676557863501484,0.04673590504451038,0.0400593471810089,0.46735905044510384,0.13353115727002968,0.13353115727002968,0.06676557863501484,0,50,104.42136498516321,2.2700296735905043,378.16023738872406,2.9376854599406528,0.9347181008902077,1.3353115727002967,54.21364985163205,10.949554896142434,0.20029673590504452,0.06676557863501484,3.8123145400593472,0.8011869436201781,3.271513353115727,2.6572700296735903,1.2017804154302671,12.01780415430267,1.4688427299703264,2.06973293768546,0,3.5385756676557865,74.6,1.0682492581602374,0.8011869436201781,71.439169139465875,2.6706231454005933,0.7344213649851632
20,78,630,7,1,90,0,0.028571428571428574,0,0.5714285714285714,0,0.14285714285714285,0.2857142857142857,0,100,234.42857142857142,5,340,2.142857142857143,0.5714285714285714,1.2857142857142858,64.57142857142857,7.428571428571429,0.14285714285714285,0.5714285714285714,11.114285714285714,0.2857142857142857,3.142857142857143,5.614285714285714,0.7142857142857143,10.857142857142858,0.8571428571428571,2.2857142857142856,0.14285714285714285,3.2857142857142856,65.7,1.2857142857142858,1.1428571428571428,79.85714285714286,2.4285714285714284,0.7142857142857143
25,80,2497,28,1,89,0.03604325190228274,0.05046055266319583,0.0036043251902282743,0.39647577092511016,0,0.07208650380456548,0.21625951141369645,0,66.7,114.14897877452944,2.0544653584301162,353.7645174209051,1.9102923508209853,1.8021625951141371,1.0452543051661995,56.5879054865839,9.08289947937525,0.2883460152182619,0.10812975570684823,2.1986383660392472,0.5766920304365238,3.3520224269122947,1.2939527432919504,1.0812975570684822,10.776932318782539,2.0184221065278334,1.8021625951141371,0.03604325190228274,3.5682819383259914,65.1,1.1533840608730477,0.5406487785342411,75.25830997196636,2.090508610332399,0.5406487785342411
30,89,3060,34,1,90,0.08823529411764706,0.07058823529411765,0.011764705882352941,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.08823529411764706,0,75,106.73529411764706,2.911764705882353,487.11764705882354,3.0588235294117645,2.6176470588235294,0.7058823529411765,67.26470588235294,6.852941176470588,0.20588235294117646,0.14705882352941177,2.1558823529411764,0.11764705882352941,1.2941176470588236,1.0441176470588236,0.35294117647058826,12.058823529411764,0.9117647058823529,1.3823529411764706,0.029411764705882353,3.9705882352941178,77.1,0.29411764705882354,0.35294117647058826,80.32352941176471,2.588235294117647,1.5588235294117647
22,78,990,11,1,90,0,0.02727272727272727,0.009090909090909092,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.2727272727272727,0,100,149.72727272727272,4.181818181818182,440.27272727272725,4.363636363636363,0.9090909090909091,0.8181818181818182,59.54545454545455,6.636363636363637,0.18181818181818182,0.18181818181818182,3.9,0.36363636363636365,2.090909090909091,2.4272727272727272,0.7272727272727273,11.636363636363637,1.3636363636363635,2.5454545454545454,0,3.727272727272727,71.9,1.1818181818181819,0.2727272727272727,74.63636363636364,1.9090909090909092,0.5454545454545454
29,83,2790,31,1,90,0.0967741935483871,0.1,0.03870967741935484,0.8387096774193549,0.2903225806451613,0.25806451612903225,0.41935483870967744,0,92.9,243.4516129032258,8.870967741935484,411.1290322580645,5.064516129032258,1.2580645161290323,1.032258064516129,65,7.193548387096774,0.25806451612903225,0.22580645161290322,1.8903225806451613,0.3870967741935484,2.870967741935484,1.367741935483871,1.1612903225806452,12.129032258064516,1.2258064516129032,2.129032258064516,0.03225806451612903,3.870967741935484,68.6,0.5161290322580645,0.6129032258064516,80.51612903225806,6,1.903225806451613
26,78,923,14,0.7142857142857143,66,0.1950162513542795,0.10725893824485373,0.048754062838569874,0.29252437703141926,0,0.1950162513542795,0,0,0,217.05308775731308,7.215601300108342,407.3889490790899,3.022751895991332,0.4875406283856988,0.6825568797399783,76.05633802816901,7.313109425785481,0.1950162513542795,0.09750812567713975,5.56771397616468,0.29252437703141926,2.2426868905742143,3.2080173347778977,0.4875406283856988,7.605633802816901,1.170097508125677,1.7551462621885157,0,3.99783315276273,83.7,0.780065005417118,0.4875406283856988,87.36728060671722,11.213434452871072,0.8775731310942578
24,87,2402,29,0.9310344827586207,83,0.07493755203996669,0.08243130724396337,0.08992506244796003,0.974188176519567,0.22481265611990006,0.29975020815986675,0.07493755203996669,0,40,248.4179850124896,8.95503746877602,429.69192339716903,3.9716902581182345,1.7235636969192338,0.6744379683597003,78.57202331390508,4.758534554537885,0.18734388009991673,0.07493755203996669,1.6411323896752705,0.33721898417985013,2.5478767693588673,1.6636136552872605,1.0116569525395502,8.130724396336387,1.0491257285595337,1.4238134887593672,0.037468776019983344,1.9858451290591173,59.6,1.1240632805995003,0.37468776019983346,89.17568692756036,4.159034138218152,1.199000832639467
27,86,2828,33,1,86,0.1272984441301273,0.14002828854314003,0.015912305516265914,0.8274398868458275,0.1272984441301273,0.2545968882602546,0.09547383309759548,0,60,305.1025459688826,11.202263083451204,526.9200848656294,6.301272984441302,2.036775106082037,0.6046676096181047,86.02192362093352,4.773691654879774,0.03182461103253183,0.2545968882602546,1.9094766619519095,0.31824611032531824,2.004950495049505,1.4416548797736917,0.541018387553041,9.165487977369166,0.7637906647807639,1.0502121640735502,0.06364922206506365,2.3231966053748234,67,0.47736916548797736,0.41371994342291374,95.66478076379067,5.632956152758133,1.3684582743988685
27,83,1119,14,0.8571428571428571,80,0.08042895442359249,0.08042895442359249,0.00804289544235925,0.9651474530831099,0.08042895442359249,0.24128686327077747,0.48257372654155495,0,85.7,219.49061662198392,8.36461126005362,366.91689008042897,3.4584450402144773,2.332439678284182,0.7238605898123325,72.78820375335121,5.710455764075067,0.40214477211796246,0.16085790884718498,4.021447721179625,0.16085790884718498,1.769436997319035,3.0482573726541555,0.32171581769436997,6.916890080428955,0.7238605898123325,1.3672922252010724,0.08042895442359249,4.343163538873995,83.1,0.24128686327077747,0.7238605898123325,82.5201072386059,7.640750670241287,0.8042895442359249
27,80,2355,28,0.9285714285714286,84,0,0.011464968152866241,0.01910828025477707,0.38216560509554137,0.11464968152866241,0.07643312101910828,0,0,0,116.7515923566879,2.789808917197452,273.7452229299363,2.254777070063694,1.375796178343949,0.6496815286624203,44.48407643312102,5.006369426751592,0.15286624203821655,0.11464968152866241,2.151592356687898,0.267515923566879,2.21656050955414,1.4292993630573247,0.38216560509554137,9.630573248407643,1.6050955414012738,1.9490445859872612,0.03821656050955414,2.4076433121019107,66.3,0.9171974522292993,0.3057324840764331,57.324840764331206,2.3312101910828025,0.535031847133758
28,84,2515,30,0.9333333333333333,84,0.03578528827037773,0.06083499005964215,0.007157057654075548,0.3936381709741551,0.03578528827037773,0.25049701789264417,0.10735586481113321,0.03578528827037773,60,139.59840954274355,3.9363817097415508,320.13518886679924,3.0775347912524853,2.5049701789264414,0.6083499005964215,47.23658051689861,6.8707753479125255,0.17892644135188868,0.14314115308151093,1.8572564612326043,0.46520874751491054,2.326043737574553,1.345526838966203,0.9304174950298211,10.163021868787277,1.646123260437376,1.89662027833002,0,3.6500994035785292,73.9,0.823061630218688,0.823061630218688,63.12524850894633,3.6143141153081513,1.4671968190854872
