Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper
2022,Manchester City,Premier League,Zack Steffen,USA,GK,26,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/42130443/Zack-Steffen,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,38,29,9,2,0,5,0,0,0,0,0,0,29,1,8,3,28,1,0,6,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,41,37,41,0,0,0,32,0,0,NA,0,0,18,58,23,0,0,0,0,0,20,20,100,0,1,90,90,2.6,1,1,90,1,0,NA,29,3,2,0,2,2,0.08,1.9,1,0.9,0.91,-0.74,0,0,0,0,0,0,0,0,0,7,0,0,NA,0,0,2,2,100,1,0,0,1,100,0,0,0,0,NA,0,0,0,0,0,0.3,0.16,0.3,0.31,4,9,44.4,31,6,22.6,26,7,28.6,25.3,7,0,0,2,2,17.5
2022,Manchester Utd,Premier League,David de Gea,ESP,GK,30,1990,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7ba6d84e/David-de-Gea,38,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,911,559,352,55,0,61,24,0,0,0,0,0,487,33,391,46,702,0,0,124,646,2,24,19,3,3,0.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1011,943,1010,1,0,0,662,0,0,NA,0,0,384,1588,732,0,0,0,1,0,381,377,99,0,38,3420,90,100,38,38,90,38,0,NA,0,1.53,57,57,0,0,NA,54.8,54.5,0.3,0.01,NA,0,0,1,0,0,0,0,0,0,113,0,0,NA,57,1.5,177,124,69.5,16,10,12,8,21.1,6,3,3,0,50,57,3,0,7,3,60.7,0.33,6.7,0.18,139,379,36.7,614,124,37,35.2,297,51.2,42.4,306,10,3.3,9,0.24,13.6
2022,Newcastle Utd,Premier League,Karl Darlow,ENG,GK,30,1990,8,8,720,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cde3309f/Karl-Darlow,8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,253,152,101,37,0,16,19,0,0,0,0,0,70,12,171,10,198,0,0,29,152,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,269,223,265,4,0,0,170,0,0,NA,0,0,95,546,294,0,0,0,0,0,94,93,98.9,0,8,720,90,21.1,8,8,90,8,0,NA,26,0.63,10,15,-5,-0.62,-0.19,7.4,11.9,-4.4,-0.55,-0.2,0,1,2,0,0,0,0,1,0,31,0,0,NA,15,1.87,37,25,64.9,0,5,3,0,0,2,2,0,0,0,15,2,0,1,1,10.6,0.24,-3.4,-0.42,75,172,43.6,189,29,64.6,49.8,64,78.1,59.8,69,8,11.6,4,0.5,14.9
2022,Newcastle Utd,Premier League,Martin Dúbravka,SVK,GK,32,1989,26,26,2340,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,https://fbref.com/en/players/3a949a25/Martin-Dubravka,26,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,845,503,342,105,0,59,23,0,0,0,0,0,304,11,530,44,669,0,0,86,535,5,18,5,2,2,0.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,1,20,5,0,0,0,0,0,0,0,0,0,0,897,728,888,12,0,0,561,0,0,NA,0,0,387,2277,1186,0,0,0,0,0,325,325,100,0,26,2340,90,68.4,26,26,90,26,0,NA,3,1.65,29,35,-6,-0.23,0.77,28.5,34.4,-5.9,-0.23,0.55,0,0,6,0,0,0,0,0,0,106,0,0,NA,35,1.35,106,71,67.9,13,4,9,8,30.8,1,1,0,0,0,35,1,0,7,1,38.1,0.36,4.1,0.16,222,524,42.4,608,86,50,41.1,237,92.8,64.8,211,17,8.1,9,0.35,12.7
2022,Newcastle Utd,Premier League,Freddie Woodman,ENG,GK,24,1997,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/19e50035/Freddie-Woodman,4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,123,74,49,6,0,3,4,0,0,0,0,0,52,3,68,10,97,0,0,11,74,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,128,123,128,0,0,0,79,0,0,NA,0,0,54,350,215,0,0,0,0,0,49,49,100,0,4,360,90,10.5,4,4,90,4,0,NA,1,0.25,5,12,-7,-1.75,-1.43,4.3,9.1,-4.8,-1.21,-0.91,0,0,0,0,0,0,0,0,0,15,0,0,NA,12,3,19,9,47.4,0,1,3,0,0,3,2,1,0,33.3,12,2,0,0,0,8.7,0.35,-3.3,-0.83,22,71,31,80,11,53.8,43.3,43,65.1,52,33,2,6.1,0,0,11.6
2022,Norwich City,Premier League,Angus Gunn,ENG,GK,25,1996,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e082af5b/Angus-Gunn,9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,298,173,125,40,0,12,9,0,0,0,0,0,130,7,161,17,231,0,0,39,197,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,331,285,331,0,0,0,206,0,0,NA,0,0,112,476,302,0,0,0,0,0,107,106,99.1,0,9,810,90,23.7,9,9,90,9,0,NA,29,0.56,6,22,-16,-1.78,-0.23,6.8,20.6,-13.7,-1.53,-0.49,0,0,0,0,0,0,0,0,0,39,0,0,NA,22,2.44,54,34,63,1,2,6,1,11.1,4,2,1,1,33.3,22,2,0,3,0,22.5,0.38,0.5,0.06,59,154,38.3,213,39,53.5,40.2,85,47.1,40.8,94,7,7.4,7,0.78,14.2
2022,Norwich City,Premier League,Tim Krul,NED,GK,33,1988,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.01,0.01,0,0.01,https://fbref.com/en/players/f23f9d20/Tim-Krul,29,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1057,729,328,104,1,72,31,0,0,0,0,0,531,45,481,666,190,0,0,155,730,2,29,7,2,5,0.17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,2,22.2,9,0,0,1,0,0,1,0,0,0,4,1144,987,1131,16,1,0,819,0,0,NA,0,0,487,2202,1225,0,0,0,0,0,506,504,99.6,0,29,2610,90,76.3,29,29,90,29,0,NA,3,0.59,17,62,-45,-1.55,0.23,26.5,56.4,-29.9,-1.03,0.49,0,0,1,0,0,0,0,0,1,146,0,0,NA,62,2.14,158,101,65.2,4,5,20,5,17.2,9,7,1,1,12.5,62,7,1,8,2,56.1,0.32,-3.9,-0.13,191,495,38.6,833,155,44.8,39.4,224,54.5,45.4,256,10,3.9,10,0.34,12.5
2022,Southampton,Premier League,Willy Caballero,ARG,GK,39,1981,2,2,180,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a179d516/Willy-Caballero,2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,59,41,18,5,0,1,1,0,0,0,0,0,17,0,42,7,50,0,0,0,39,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,68,54,68,0,0,0,50,0,0,NA,0,0,37,224,114,0,0,0,0,0,34,34,100,0,2,180,90,5.3,2,2,90,2,0,NA,19,0.5,2,5,-3,-1.5,-0.92,1.3,2.8,-1.5,-0.74,-0.45,0,0,0,0,0,0,0,0,0,6,0,0,NA,5,2.5,11,6,54.5,0,1,1,0,0,0,0,0,0,NA,5,0,0,1,0,4.3,0.4,-0.7,-0.36,20,39,51.3,46,0,58.7,42.1,13,92.3,59.1,21,1,4.8,4,2,21.7
2022,Southampton,Premier League,Fraser Forster,ENG,GK,33,1988,19,19,1710,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c3e39f12/Fraser-Forster,19,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,596,391,205,64,0,45,19,0,0,0,0,0,223,21,352,76,409,2,0,69,347,2,23,5,1,2,0.11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,1,33.3,3,0,0,0,0,0,0,0,1,4,1,679,554,674,5,0,0,477,0,0,NA,0,0,287,1646,862,0,0,0,0,0,266,265,99.6,0,19,1710,90,50,19,19,90,19,0,NA,14,1.21,25,35,-10,-0.53,0.21,23.5,31.8,-8.2,-0.43,-0.24,0,0,3,0,0,0,0,0,0,79,0,0,NA,35,1.84,98,67,66.3,6,5,8,3,15.8,2,2,0,0,0,35,2,0,5,2,31.8,0.31,-1.2,-0.06,123,358,34.4,455,68,54.9,44.8,141,76.6,54.3,176,18,10.2,14,0.74,13.8
2022,Southampton,Premier League,Alex McCarthy,ENG,GK,31,1989,17,17,1530,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/36c2ca73/Alex-McCarthy,17,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,510,342,168,41,0,30,10,0,0,0,0,0,222,15,273,53,356,0,0,73,315,0,23,5,1,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,546,446,543,4,0,0,380,0,0,NA,0,0,243,910,527,0,0,0,0,0,232,229,98.7,0,17,1530,90,44.7,17,17,90,17,0,NA,1,0.94,16,27,-11,-0.65,-0.03,21.9,24.1,-2.2,-0.13,0.33,0,0,1,0,0,0,0,0,0,61,0,0,NA,27,1.59,71,43,62,3,7,7,5,29.4,0,0,0,0,NA,27,0,0,7,0,24.8,0.36,-2.2,-0.13,83,268,31,383,73,46.5,39.9,127,70.9,53.6,152,17,11.2,3,0.18,12.1
2022,Tottenham,Premier League,Hugo Lloris,FRA,GK,34,1986,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.01,0.01,0,0.01,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,38,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,943,621,322,46,1,58,15,0,0,0,0,0,543,41,359,569,155,1,0,149,746,2,13,9,1,6,0.16,6,0,0,0,0,0,2,0.05,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,25,3,1,0,0,0,0,0,0,0,0,3,1043,964,1041,3,0,0,721,0,0,NA,0,0,399,1760,873,0,0,0,0,0,373,370,99.2,0,38,3420,90,100,38,38,90,38,0,NA,0,1.87,69,40,29,0.76,NA,65.1,39.4,25.8,0.68,NA,0,0,3,0,0,0,0,0,0,156,0,1,0,40,1.05,133,95,71.4,22,5,11,16,42.1,2,2,0,0,0,40,2,1,5,1,38.5,0.28,-0.5,-0.01,159,344,46.2,667,149,36.3,34.4,276,37,32.8,352,21,6,23,0.61,14.2
2022,Watford,Premier League,Daniel Bachmann,AUT,GK,27,1994,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1c0eea98/Daniel-Bachmann,12,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,357,234,123,36,0,19,8,0,0,0,0,0,115,16,226,20,261,0,0,44,211,2,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,394,338,392,3,0,0,272,1,1,100,1,0,170,926,587,0,0,0,0,0,146,145,99.3,0,12,1080,90,31.6,12,12,90,12,0,NA,25,0.25,10,28,-18,-1.5,-0.54,11.4,22.6,-11.2,-0.94,-0.3,0,1,2,0,0,0,0,1,0,57,0,0,NA,28,2.33,69,45,63.8,1,0,11,0,0,3,3,0,0,0,28,3,1,4,2,23.8,0.31,-2.2,-0.19,89,226,39.4,270,44,60.7,47.4,87,71.3,52.7,108,3,2.8,8,0.67,13.1
2022,Watford,Premier League,Ben Foster,ENG,GK,38,1983,26,26,2340,26,0,1,0,0,0,0,0,0,0.04,0.04,0,0.04,0,0,0.2,0.2,0,0.01,0.01,0,0.01,https://fbref.com/en/players/d0b3ceb9/Ben-Foster,26,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,869,547,322,97,1,57,38,0,0,0,0,0,174,36,659,616,141,0,0,70,417,5,40,12,5,7,0.27,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,1,14.3,7,0,0,0,0,0,0,0,0,6,2,926,771,912,15,0,0,608,0,0,NA,0,0,382,2151,1370,0,0,0,0,0,340,338,99.4,0,26,2340,90,68.4,26,26,90,26,0,NA,2,0.77,24,49,-25,-0.96,0.54,27.4,44,-16.6,-0.64,0.3,0,1,4,0,0,0,0,1,0,131,0,0,NA,49,1.88,111,63,58.6,5,5,16,4,15.4,4,3,1,0,25,49,3,0,4,1,43.4,0.36,-4.6,-0.18,227,666,34.1,644,70,71.3,51.4,225,92,65.2,265,16,6,24,0.92,15.1
2022,West Ham,Premier League,Alphonse Areola,FRA,GK,28,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2f965a72/Alphonse-Areola,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,41,24,17,3,0,6,0,0,0,0,0,0,11,1,29,2,35,0,0,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,42,40,42,0,0,0,25,0,0,NA,0,0,17,48,12,0,0,0,0,0,20,20,100,0,1,90,90,2.6,1,1,90,1,0,NA,37,0,0,1,-1,-1,-1.27,0.4,1.8,-1.4,-1.41,-1.42,0,0,0,0,0,0,0,0,0,2,0,0,NA,1,1,3,2,66.7,0,0,1,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,0.39,0.2,0.17,8,28,28.6,27,3,66.7,49.7,14,71.4,53.2,13,1,7.7,0,0,7
2022,West Ham,Premier League,Łukasz Fabiański,POL,GK,36,1985,37,37,3330,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9328b835/Lukasz-Fabianski,37,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1006,657,349,69,0,76,26,0,0,0,0,0,385,42,579,58,737,4,0,145,636,0,31,5,3,3,0.08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,1078,996,1076,2,0,0,732,0,0,NA,0,0,440,2341,1215,0,0,0,0,0,414,410,99,0,37,3330,90,97.4,37,37,90,37,0,NA,0,1.51,60,50,10,0.27,1.27,49.6,49.2,0.3,0.01,1.42,0,1,7,0,0,0,0,1,0,142,0,0,NA,50,1.35,156,105,69.2,16,8,13,8,21.6,6,2,3,1,60,50,2,1,11,2,52,0.31,4,0.11,241,602,40,726,145,55.8,44.1,280,70.4,52.9,344,14,4.1,9,0.24,11.8
2022,Wolves,Premier League,John Ruddy,ENG,GK,34,1986,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/da8b19e2/John-Ruddy,1.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,29,14,15,1,0,4,0,0,0,0,0,0,17,1,11,2,21,0,0,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,36,35,36,0,0,0,21,0,0,NA,0,0,8,39,18,0,0,0,0,0,9,9,100,0,2,135,68,3.9,1.5,1,90,1,1,45,36,0.5,1,3,-2,-1.33,-1.25,1.2,3.2,-2,-1.34,-0.73,0,0,0,0,0,0,0,0,0,2,0,0,NA,3,2,7,4,57.1,0,1,0,0,0,0,0,0,0,NA,3,0,0,1,0,2.3,0.33,-0.7,-0.48,3,12,25,15,4,53.3,46,14,28.6,39.4,4,0,0,1,0.67,21.4
2022,Wolves,Premier League,José Sá,POR,GK,28,1993,37,37,3285,36.5,0,1,0,0,0,3,0,0,0.03,0.03,0,0.03,0,0,1,1,0,0.03,0.03,0,0.03,https://fbref.com/en/players/903b6e8b/Jose-Sa,36.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1089,744,345,86,0,48,15,0,0,0,0,0,546,46,497,66,731,3,0,197,740,3,31,14,1,4,0.11,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0,1,0,1,0,0,1,3,33.3,2,10,3,30,10,0,0,1,0,0,1,0,1,3,3,1201,1112,1192,9,0,0,865,2,2,100,2,0,540,3186,1743,0,0,0,0,0,399,399,100,0,37,3285,89,96.1,36.5,37,89,36,0,NA,1,1.35,37,40,-3,-0.08,1.25,34.8,57.1,-22.3,-0.61,0.73,0,3,13,0,0,0,0,3,1,220,0,0,NA,40,1.1,150,120,79.3,15,5,17,11,29.7,10,9,0,1,0,40,9,1,1,1,48.2,0.27,9.2,0.25,166,486,34.2,830,197,42.7,39.3,259,51,42.7,315,34,10.8,40,1.1,15.3
